state,district,url,status,youtube_ids,pdf_urls,google_urls
Gujarat,Mahisagar,https://mahisagar.nic.in,BASE,,,https://www.mofpi.gov.in/en/documents/reports/annual-report|https://nhb.gov.in/report_files/papaya/PAPAYA.htm|https://www.marketresearchfuture.com/reports/papaya-market-22634|https://www.statista.com/statistics/578039/world-papaya-production/|https://worldostats.com/country-stats/papaya-production-by-country/
Gujarat,Mehsana,https://mehsana.gujarat.gov.in/one-district-one-product/,MATCH,,,https://www.indianmirror.com/indian-industries/dairy.html|https://www.yourarticlelibrary.com/dairy-farm-management/development-of-dairy-industry-in-india/35570|https://en.pachaiboomi.net/dairy-farming-in-india-a-profitable-business-opportunity/|https://grokipedia.com/page/Mehsana|https://www.amul.com/m/39th-annual-general-body-meeting-held-on-25th-june-2013
Gujarat,Morbi,https://morbi.nic.in,BASE,,,https://www.grandviewresearch.com/industry-analysis/ceramics-market|https://industrialeconomist.com/regency-ceramics-from-revival-to-growth-tile-by-tile/|https://www.financialexpress.com/business/news/morbi-ceramic-units-halt-output-as-west-asia-crisis-disrupts-fuel-supply/4177074/|https://ijaroceramic.com/about-us|https://www.aparnaenterprisesltd.com/media/retailer-talk-bathroom-fittings-tiles-sanitaryware-dealers-in-hyderabad-aparna-enterprises/
Gujarat,Narmada,https://narmada.nic.in,BASE,,,https://apeda.gov.in/sites/default/files/2025-08/MIC_July_Monthly_dashboard_Banana.pdf|https://openknowledge.fao.org/handle/20.500.14283/CD1721EN|https://agfstorage.blob.core.windows.net/misc/FP_com/2024/01/16/Aban1.pdf|https://ourworldindata.org/grapher/banana-production|https://www.mordorintelligence.com/industry-reports/banana-market
Gujarat,Navsari,https://navsari.nic.in,BASE,,,https://www.upscale-media.ai/|https://brainly.in/question/52660968|https://www.tajfoodproduct.com/product/mango-hafus/|https://www.hubspot.com/state-of-marketing|https://www.goodreturns.in/market-mood-index.html
Gujarat,Panchmahal,https://panchmahal.gujarat.gov.in/one-district-one-product/,MATCH,,,http://aipma-net.experiencesense.com/about-aipma|https://www.yourarticlelibrary.com/environment/minerals/state-wise-production-and-distribution-of-non-metallic-minerals-in-india/19747|https://www.indianchemicalnews.com/petro-chemical/gacl-and-gail-to-jointly-set-up-a-500-kld-bioethanol-plant-in-gujarat-13361|https://grokipedia.com/page/Dahod|https://grokipedia.com/page/Dahod_district
Gujarat,Patan,https://patan.nic.in,BASE,,,https://shobitam.com/blogs/blog/what-makes-patan-patola-so-expensive-the-truth-about-double-ikkat|https://patolasilk.com/product/patan-patola-double-ikkat-saree/|https://www.apexfashionlab.com/compare/patola-vs-pochampally-ikat|https://kankatala.com/collections/patan-patola-sarees|https://www.azafashions.com/blog/patola-weaving-the-double-ikat-silk-of-gujarat/
Gujarat,Porbandar,https://porbandar.nic.in,BASE,,,https://enviroliteracy.org/animals/which-fish-is-known-as-queen-fish/|https://straitsresearch.com/report/ornamental-fish-market|https://www.iimb.ac.in/turn_turn/porbandar-fisheries-impact-covid-19.php|https://foramfera.com/marketresearchreports/agriculture-agro-processing-forestry-and-fishing/floating-fish-feed-production-in-nigeria-the-feasibility-report/
Gujarat,Rajkot,https://rajkot.gujarat.gov.in/one-district-one-product/,MATCH,,,https://grokipedia.com/page/Rajkot|https://www.tradeindia.com/uflow-automation-20482614/|https://www.indianyellowpages.com/rajkot/masko-tech-engineers-bhaktinagar-rajkot-2070174/|https://www.fundsindia.com/blog/equities/omnitech-engineering-ltd-ipo-note-equity-research-desk/34135|https://gujaratwireproducts.com/2025/11/12/comprehensive-overview-of-top-wire-nail-machine-makers-in-india/
Gujarat,Surat,https://surat.gujarat.gov.in/one-district-one-product/,MATCH,,,https://www.ukessays.com/essays/commerce/diamond-gems-and-jewellery-industry-commerce-essay.php|https://mostvaluablebrands.com/2020/07/the-great-indian-entrepreneur-shweta-pathak-aakarshan-gems-and-jewels/|https://www.ndtvprofit.com/markets/can-gems-and-jewellery-stocks-continue-to-rally-as-india-us-trade-deal-slashes-tariffs-11000168|https://www.sujatawde.com/2021/09/the-gem-jewellery-export-promotion.html|https://businesslogr.com/diamonds-rust/
Gujarat,Surendranagar,https://surendranagar.nic.in,BASE,,,https://gaatha.com/patola-weaving-surandra-nagar-gujarat/|https://gaatha.org/Indian-craft-cluster/surendranagar-gujarat/|https://nift.ac.in/sites/default/files/inline-files/NIFT+Anual-Report-2017-18_Eng.pdf|https://ru.pinterest.com/pin/silkaara--1050253575611712645/|https://www.upscale-media.ai/
Gujarat,Tapi,https://tapi.nic.in,BASE,,,https://telanganatoday.com/ts-rice-production-touches-1-3-crore-tonnes-in-2019-20|https://finance.yahoo.com/news/top-20-rice-producing-countries-192106196.html|https://www.gourmetpro.co/blog/japan-plant-based-meat-market/|https://link.springer.com/article/10.1007/s10113-019-01548-x
Gujarat,Vadodara,https://vadodara.nic.in,BASE,,,https://dcmsme.gov.in/old/dips/BIP+VADODARA+100812.doc+FRESH.pdf|https://www.medibyte.in/top-30-pharma-companies-in-vadodara/|https://pharma-dept.gov.in/sites/default/files/Final+Report-Survey+of+Pharma+Clusters.pdf|https://ifp.gujarat.gov.in/DIGIGOV/StaticAttachment?AttachmentFileName=pdf/SectorProfile/VG+2019_Pharmaceuticals_Sector+Profile.pdf
Gujarat,Valsad,https://valsad.nic.in,BASE,,,https://dcmsme.gov.in/dips/bip+valsad+sept2912.pdf|https://chemicals.gov.in/statistics-and-monitoring-division|https://gujecostat.gujarat.gov.in/uploads/publicationsecmanagment/ANNUALSURVEYOFINDUSTRIES29_03_22_06_15_09.pdf|https://valsad.nic.in/economy/|https://www.scribd.com/document/22394174/valsad-district-profile-Gujarat
Haryana,Ambala,https://ambala.gov.in,BASE,,,https://www.labequipmentsambala.com/|https://www.ambalasciencelab.com/physics-lab-equipments/meters/portable-meter|https://www.jlabexport.com/physics-lab-equipment-ambala|https://yappe.in/haryana/ambala-cantt/scientific-equipment-ambala-science-market/874112
Haryana,Bhiwani,https://bhiwani.gov.in,BASE,,,https://www.financialexpress.com/business/industry-exclusive-no-usual-milk-price-hike-at-onset-of-summer-weve-absorbed-costs-qampa-with-jayatheertha-chary-md-mother-dairynbsp-4215480/?ref=hometop_hp|https://smallbusiness.chron.com/dairy-marketing-strategy-73920.html|https://www.suabaiieltswriting.com/blog/phan-tich-the-diagram-below-shows-the-process-of-milk-production-ielts
Haryana,Charkhi Dadri,https://charkhidadri.nic.in,BASE,,,https://www.linkedin.com/pulse/mobile-crushing-screening-equipment-market-segmentation-geographical-6ih7e|https://www.zoneding.com/mineral-screening-ultimate-guide-pairing-core-equipment.html|https://dovemining.com/|https://zhongjia.en.made-in-china.com/product/YZdANFxurWUe/China-Mining-Equipment-Dewatering-Screen-with-Polyurethane-Screen-for-Sand.html|https://www.tiktok.com/discover/sand-production
Haryana,Faridabad,https://faridabad.haryana.gov.in/one-district-one-product/,MATCH,,,https://www.livemint.com/companies/auto-firms-can-now-start-claiming-production-linked-incentives-but-theres-a-catch-11721982169176.html|https://www.autocarpro.in/news/sterling-tools-wants-40-sales-from-ev-biz-by-fy25-120042|https://www.livemint.com/topic/three-wheeler|https://www.livemint.com/Industry/9kQkTe3MCSNbvoqh5rgeNI/Small-finance-bank-licensee-Dishas-parent-raises-Rs500-cror.html
Haryana,Fatehabad,https://fatehabad.nic.in,BASE,,,https://agriexchange.apeda.gov.in/Production/Indiacat/Index|https://desagri.gov.in/document-report-category/agriculture-statistics-at-a-glance/|https://www.upag.gov.in/|https://www.fao.org/faostat/en/|https://cotton.dac.gov.in/Documents/Cotton_Statistics8.pdf
Haryana,Gurugram,https://gurugram.haryana.gov.in/one-district-one-product/,MATCH,,,https://www.kitjob.in/job/237774107/apparel-textile-business-development-sales-global-vp-konception-design-gurugram|https://www.gartexindia.com/industry_news/badminton-apparel-market-to-expand-at-11-cagr-cross-30bn-by-2031-report/|https://timesofindia.indiatimes.com/city/gurgaon/gurgaon-apparel-units-make-ppe-kits-for-government-agencies/articleshow/75815524.cms|https://textilelearner.net/constraints-of-marker-making-in-apparel-production/|https://whatsoninjoburg.com/the-indian-apparel-and-textile-fair/
Haryana,Hisar,https://hisar.nic.in,BASE,,,https://housing.com/news/india-has-15-out-of-20-most-polluted-cities-in-world-study/|https://www.bluekraft.in/direct-benefit-transfer-and-agriculture-a-case-study/|https://mirror365.com/chief-secretary-government-of-haryana-releases-nabard-state-focus-paper-2025-26-with-credit-potential-of-3-14-lakh-crore/|https://iasexamportal.com/online-course/igp/csat-paper-i/geography/indian-geography-general/states-and-union-territories-part-2|https://www.chandigarhcitynews.com/sessions-division-to-be-established-soon-in-hansi-cji-justice-surya-kant/
Haryana,Jhajjar,https://jhajjar.nic.in,BASE,,,https://www.topnewsindia.com/2026/02/dailyobjects-hits-320-crore-arr.html|https://www.topnewsindia.com/2026/02/prayaan-capital-raises-110-crore-series.html|https://www.topnewsindia.com/2026/02/concord-control-wins-5373-crore-kavach.html|https://sahasa.in/2022/08/01/bahadurgarh-footwear/|https://www.topnewsindia.com/
Haryana,Jind,https://jind.nic.in,BASE,,,https://www.ibef.org/uploads/industry/Infrographics/large/engineering-infographic-february-2025.pdf|https://tsapps.nist.gov/publication/get_pdf.cfm?pub_id=958865|https://ifp.gujarat.gov.in/IC/StaticAttachment?AttachmentFileName=pdf/SectorProfile/VG+2019_Engineering_Sector+Profile.pdf|https://www.thebusinessresearchcompany.com/report/engineering-services-global-market-report|https://catenon.in/wp-content/uploads/2023/03/2022-ENGINEERING-CAPITAL-GOODS.pdf
Haryana,Kaithal,https://kaithal.nic.in,BASE,,,https://zipdo.co/indonesia-food-and-beverage-industry-statistics/|https://www.statista.com/outlook/cmo/food/dairy-products-eggs/milk/india|https://www.investindia.gov.in/blogs/scaling-value-addition-across-food-processing-sector-sustainable-growth|https://www.worldstopexports.com/rice-exports-country/
Haryana,Karnal,https://karnal.haryana.gov.in/one-district-one-product/,MATCH,,,https://www.ibef.org/news/ayurveda-products-market-in-india-to-reach-us-16-27-billion-rs-1-2-trillion-by-fy28-report|https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/indias-ayurveda-product-market-to-reach-rs-1-2-lakh-crore-by-fy28-study/articleshow/109062773.cms|https://www.business-standard.com/industry/news/ayurveda-products-market-in-india-to-reach-rs-1-2-trillion-by-fy28-report-124040500512_1.html|https://www.scribd.com/document/554915785/2021052615-1|https://www.businessresearchinsights.com/market-reports/ayurvedic-products-market-107489
Haryana,Kurukshetra,https://kurukshetra.nic.in,BASE,,,https://bhoorimplements.com/|https://www.dimolanka.com/agri-implements/|https://agri-implements.com/|https://www.slideshare.net/slideshow/causes-of-low-production/102590691|https://www.exportersindia.com/bhoor-singh-agri-implements/
Haryana,Mahendragarh,https://mahendragarh.nic.in,BASE,,,https://www.tatasimplybetter.com/products/tata-simply-better-coldpressed-mustard-oil-1l|https://thedailybrief.zerodha.com/p/whats-driving-oil-giants-back-to|https://www.upscale-media.ai/|https://www.snsinsider.com/reports/amaranth-oil-market-5894
Haryana,Mewat,https://mewat.gov.in,BASE,,,https://www.statista.com/topics/7177/textile-and-apparel-industry-in-colombia/|https://www.apparelviews.com/apparel-production-dips-10-months-in-a-row/|https://www.fortunebusinessinsights.com/golf-apparel-market-110184|https://programminginsider.com/category/production/
Haryana,Palwal,https://palwal.gov.in,BASE,,,https://www.ipoji.com/|https://factorywarehouserent.com/factory-warehouse-rent-faq/|https://jplandandfarms.com/agro-realty-one-of-the-best-investment-sector-in-india/|https://saahaszerowaste.com/waste-types/food-waste-management/|https://www.indianyellowpages.com/anand/warm-stream-sojitra-road-anand-1992298/
Haryana,Panchkula,https://panchkula.nic.in,BASE,,,https://www.ibef.org/industry/autocomponents-india|https://ddnews.gov.in/en/from-2-million-to-28-million-how-indias-automobile-sector-transformed-in-three-decades/|https://www.acma.in/uploads/publication/64-annual-session/ACMA_Fostering_self_reliance_Report_v3_Print.pdf|https://www.bharat-mobility.com/img/pdf/IBEF_Automotive-Component-Sector-Overview.pdf|https://www.niti.gov.in/sites/default/files/2025-06/Automotive+Industry+Powering+India’s+participation+in+GVC_Non+Confidential.pdf
Haryana,Panipat,https://panipat.haryana.gov.in/one-district-one-product/,MATCH,,,https://www.thefinancialworld.com/handloom-industry-in-panipat-needs-tax-free-raw-material-to-compete-industry-in-china/|https://accessdev.org/wp-content/uploads/2025/06/State-of-Handloom-Sector-Report-2024.pdf|https://egerppanipat.com/panipats-textile-industry/|https://www.texmin.gov.in/static/uploads/2025/12/c865d599cae0c357c02d247a8a82d24e.pdf|https://ficci.in/study_details/23906
Haryana,Rewari,https://rewari.gov.in,BASE,,,https://www.indianyellowpages.com/rewari/jangid-industries-10667109/|https://www.indianyellowpages.com/rewari/jangid-industries-qutubpur-rewari-10667109/|https://credenttv.com/india-and-u-s-focus-on-market-access-and-tariff/|https://darkhorsestocks.com/archives/2940|https://www.ambitionbox.com/salaries/myntra-salaries
Haryana,Rohtak,https://rohtak.gov.in,BASE,,,https://www.sourcifychina.com/top-manufacturing-company-in-rohtak-compare/|https://www.hilti.com/|https://www.ccmtshow.com/en/326/list.html|https://www.showsbee.com/fairs/China-CNC-Machine-Tool-Show.html|https://www.linkedin.com/pulse/united-kingdom-staple-fiber-production-line-equipment-ambcf
Haryana,Sirsa,https://sirsa.gov.in,BASE,,,https://worldpopulationreview.com/country-rankings/cotton-production-by-country|https://www.linkedin.com/pulse/spain-cotton-pad-production-machines-industry-demand-kypef|https://markets.businessinsider.com/commodities/cotton-price|https://www.theusabeauty.com/collections/cotton-balls-swabs
Haryana,Sonipat,https://sonipat.nic.in,BASE,,,https://www.business-standard.com/article/economy-policy/food-processing-sector-critical-for-economy-job-creation-niti-aayog-ceo-122120200592_1.html|https://www.ambitionbox.com/food-and-beverages-companies-in-sonipat|https://www.linkedin.com/pulse/united-states-cooking-baking-processing-equipment-hwodf|https://www.slideshare.net/slideshow/non-thermal-process-in-preservation-of-food-53646248/53646248|https://www.nhs.uk/live-well/eat-well/how-to-eat-a-balanced-diet/what-are-processed-foods/
Haryana,Yamunanagar,https://yamunanagar.nic.in,BASE,,,https://www.upscale-media.ai/|https://www.hubspot.com/state-of-marketing|https://www.goodreturns.in/market-mood-index.html|https://heygenai.app/|https://www.geographynotes.com/industries/7-general-factors-influencing-location-of-industries-in-india/1054
Himachal Pradesh,Bilaspur,https://bilaspur.nic.in,BASE,,,https://www.syndicatedanalytics.com/amla-processing-plant-project-report|https://www.scribd.com/document/721865377/Amla-Processing|https://www.agrifarming.in/amla-cultivation-project-report-economics-guide|https://www.6wresearch.com/industry-report/india-gooseberry-market|https://www.researchgate.net/publication/358884362_Processing_of_Indian_gooseberry
Himachal Pradesh,Chamba,,FAILED,,,https://anyassignment.com/samples/report-of-parvatiya-gramin-bank-chamba-1508/|https://hpgeneralstudies.com/cottage-and-small-scale-industries-in-himachal-pradesh-hpas-mains/|https://thenewshimachal.com/2025/12/himachals-district-specific-products-to-connect-with-e-commerce-giants-at-him-msme-fest/|https://wikimili.com/en/Himachal_Pradesh
Himachal Pradesh,Hamirpur,https://hamirpur.nic.in,BASE,,,https://www.mofpi.gov.in/documents/statistics|https://agriculture.hp.gov.in/en/production-2/|https://maitri.maharashtra.gov.in/agro-food-processing/|https://mospi.gov.in/sites/default/files/publication_reports/Brochure_2024.pdf|https://ciifoodpro.in/file/CII+Report+on+FOOD+PROCESSING+SECTOR+IN+INDIA+-+Potential+for+Southern+States.pdf
Himachal Pradesh,Kangra,,FAILED,,,https://www.researchgate.net/profile/Sargik-Sharma/publication/370161528_012_Cultivation_And_Marketing_Analysis_Of_Kangra_Tea/links/6442da6a2d8ff00363902251/012-Cultivation-And-Marketing-Analysis-Of-Kangra-Tea.pdf?origin=publication_detail|https://www.hindustantimes.com/cities/chandigarh-news/kangra-tea-revival-plans-brewing-but-challenges-galore-101710832211815.html|https://www.tribuneindia.com/news/himachal-calling/himachal-calling-brewing-trouble-farmers-look-up-to-govt-for-kangra-tea-revival/|https://teaboard.gov.in/TEABOARDCSM/OA==
